CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes,electrical.uid,assembly_template_revision
KN224,,WJ20141230,,CP03ISSM-SBD11-06-METBKA005,1,1,2014-12-14T18:53:00,2014-12-28T16:30:00,CGMCP-03ISSM-00001,,CGINS-METPRC-00248,40.3619,-70.878,,-4,94,Buoy went adrift 2014-12-28 and was recovered 2014-12-30,,
KN224,,WJ20141230,,CP03ISSM-SBD11-06-METBKA006,1,1,2014-12-14T18:53:00,2014-12-28T16:30:00,CGMCP-03ISSM-00001,,CGINS-METSWR-00265,40.3619,-70.878,,-4,94,Buoy went adrift 2014-12-28 and was recovered 2014-12-30,,
KN224,,WJ20141230,,CP03ISSM-SBD11-06-METBKA007,1,1,2014-12-14T18:53:00,2014-12-28T16:30:00,CGMCP-03ISSM-00001,,CGINS-METWND-00250,40.3619,-70.878,,-5,94,Buoy went adrift 2014-12-28 and was recovered 2014-12-30,,
KN224,,WJ20141230,,CP03ISSM-SBD12-00-DCLENG000,1,1,2014-12-14T18:53:00,2014-12-28T16:30:00,CGMCP-03ISSM-00001,,CGCON-BDCL12-00008,40.3619,-70.878,,0,94,Buoy went adrift 2014-12-28 and was recovered 2014-12-30,,
KN224,,WJ20141230,,CP03ISSM-SBD12-03-HYDGN0000,1,1,2014-12-14T18:53:00,2014-12-28T16:30:00,CGMCP-03ISSM-00001,,CGINS-HYDGN0-99999,40.3619,-70.878,,0,94,Buoy went adrift 2014-12-28 and was recovered 2014-12-30,,
KN224,,WJ20141230,,CP03ISSM-SBD12-04-PCO2AA000,1,1,2014-12-14T18:53:00,2014-12-28T16:30:00,CGMCP-03ISSM-00001,,CGINS-PCO2AA-33183,40.3619,-70.878,,0,94,Buoy went adrift 2014-12-28 and was recovered 2014-12-30,,
AT27,,AT31,,CP03ISSM-MFC31-00-CPMENG000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,CGMCP-03ISSM-00002,,CGCON-MCPM03-00012,40.35945,-70.88528,,96,97,,,
AT27,,AT31,,CP03ISSM-MFD35-00-DCLENG000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,CGMCP-03ISSM-00002,,CGCON-MDCL35-00012,40.35945,-70.88528,,96,97,,,
AT27,,AT31,,CP03ISSM-MFD35-01-ADCPTF000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,CGMCP-03ISSM-00002,,CGINS-ADCPTF-18594,40.35945,-70.88528,,96,97,,,
AT27,,AT31,,CP03ISSM-MFD35-02-PRESFB000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,CGMCP-03ISSM-00002,,CGINS-PRESFB-01329,40.35945,-70.88528,,96,97,,,
AT27,,AT31,,CP03ISSM-MFD35-04-VELPTA000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,CGMCP-03ISSM-00002,,CGINS-VELPTA-12234,40.35945,-70.88528,,96,97,,,
AT27,,AT31,,CP03ISSM-MFD35-05-PCO2WB000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,CGMCP-03ISSM-00002,,CGINS-PCO2WB-C0098,40.35945,-70.88528,,96,97,,,
AT27,,AT31,,CP03ISSM-MFD35-06-PHSEND000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,CGMCP-03ISSM-00002,,CGINS-PHSEND-P0095,40.35945,-70.88528,,96,97,,,
AT27,,AT31,,CP03ISSM-MFD37-00-DCLENG000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,CGMCP-03ISSM-00002,,CGCON-MDCL37-00012,40.35945,-70.88528,,96,97,,,
AT27,,AT31,,CP03ISSM-MFD37-01-OPTAAD000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,CGMCP-03ISSM-00002,,CGINS-OPTAAD-00130,40.35945,-70.88528,,96,97,,,
AT27,,AT31,,CP03ISSM-MFD37-03-CTDBPD000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,CGMCP-03ISSM-00002,,CGINS-CTDBPD-50058,40.35945,-70.88528,,96,97,,,
AT27,,AT31,,CP03ISSM-MFD37-04-DOSTAD000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,CGMCP-03ISSM-00002,,CGINS-DOSTAD-00225,40.35945,-70.88528,,96,97,,,
#AT27,,AT31,,CP03ISSM-MFD37-07-ZPLSCC000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,CGMCP-03ISSM-00002,,,40.35945,-70.88528,,,97,Not Deployed,,
AT27,,AT31,,CP03ISSM-RIC21-00-CPMENG000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,CGMCP-03ISSM-00002,,CGCON-NCPM02-00011,40.35945,-70.88528,,7,97,,,
AT27,,AT31,,CP03ISSM-RID26-00-DCLENG000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,CGMCP-03ISSM-00002,,CGCON-NDCL26-00018,40.35945,-70.88528,,7,97,,,
AT27,,AT31,,CP03ISSM-RID26-04-VELPTA000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,CGMCP-03ISSM-00002,,CGINS-VELPTA-12203,40.35945,-70.88528,,7,97,,,
AT27,,AT31,,CP03ISSM-RID26-06-PHSEND000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,CGMCP-03ISSM-00002,,CGINS-PHSEND-P0100,40.35945,-70.88528,,7,97,,,
AT27,,AT31,,CP03ISSM-RID26-07-NUTNRB000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,CGMCP-03ISSM-00002,,CGINS-NUTNRB-00270,40.35945,-70.88528,,7,97,,,
AT27,,AT31,,CP03ISSM-RID26-08-SPKIRB000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,CGMCP-03ISSM-00002,,CGINS-SPKIRB-00273,40.35945,-70.88528,,7,97,,,
AT27,,AT31,,CP03ISSM-RID27-00-DCLENG000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,CGMCP-03ISSM-00002,,CGCON-NDCL27-00011,40.35945,-70.88528,,7,97,,,
AT27,,AT31,,CP03ISSM-RID27-01-OPTAAD000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,CGMCP-03ISSM-00002,,CGINS-OPTAAD-00193,40.35945,-70.88528,,7,97,,,
AT27,,AT31,,CP03ISSM-RID27-02-FLORTD000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,CGMCP-03ISSM-00002,,CGINS-FLORTD-01222,40.35945,-70.88528,,7,97,,,
AT27,,AT31,,CP03ISSM-RID27-03-CTDBPC000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,CGMCP-03ISSM-00002,,CGINS-CTDBPC-50056,40.35945,-70.88528,,7,97,,,
AT27,,AT31,,CP03ISSM-RID27-04-DOSTAD000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,CGMCP-03ISSM-00002,,CGINS-DOSTAD-00130,40.35945,-70.88528,,7,97,,,
AT27,,AT31,,CP03ISSM-SBC11-00-CPMENG000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,CGMCP-03ISSM-00002,,CGCON-BCPM01-00008,40.35945,-70.88528,,0,97,,,
AT27,,AT31,,CP03ISSM-SBD11-00-DCLENG000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,CGMCP-03ISSM-00002,,CGCON-BDCL11-00008,40.35945,-70.88528,,0,97,,,
AT27,,AT31,,CP03ISSM-SBD11-01-MOPAK0000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,CGMCP-03ISSM-00002,,CGINS-MOPAK0-99999,40.35945,-70.88528,,0,97,,,
AT27,,AT31,,CP03ISSM-SBD11-02-HYDGN0000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,CGMCP-03ISSM-00002,,CGINS-HYDGN0-99999,40.35945,-70.88528,,0,97,,,
AT27,,AT31,,CP03ISSM-SBD11-06-METBKA000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,CGMCP-03ISSM-00002,,CGINS-METLGR-00013,40.35945,-70.88528,,0,97,,,
AT27,,AT31,,CP03ISSM-SBD11-06-METBKA001,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,CGMCP-03ISSM-00002,,CGINS-METCTD-12754,40.35945,-70.88528,,1,97,,,
AT27,,AT31,,CP03ISSM-SBD11-06-METBKA002,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,CGMCP-03ISSM-00002,,CGINS-METBPR-00262,40.35945,-70.88528,,-4,97,,,
AT27,,AT31,,CP03ISSM-SBD11-06-METBKA003,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,CGMCP-03ISSM-00002,,CGINS-METHRH-00273,40.35945,-70.88528,,-4,97,,,
AT27,,AT31,,CP03ISSM-SBD11-06-METBKA004,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,CGMCP-03ISSM-00002,,CGINS-METLWR-00275,40.35945,-70.88528,,-4,97,,,
AT27,,AT31,,CP03ISSM-SBD11-06-METBKA005,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,CGMCP-03ISSM-00002,,CGINS-METPRC-00244,40.35945,-70.88528,,-4,97,,,
AT27,,AT31,,CP03ISSM-SBD11-06-METBKA006,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,CGMCP-03ISSM-00002,,CGINS-METSWR-00276,40.35945,-70.88528,,-4,97,,,
AT27,,AT31,,CP03ISSM-SBD11-06-METBKA007,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,CGMCP-03ISSM-00002,,CGINS-METWND-00241,40.35945,-70.88528,,-5,97,,,
AT27,,AT31,,CP03ISSM-SBD12-00-DCLENG000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,CGMCP-03ISSM-00002,,CGCON-BDCL12-00008,40.35945,-70.88528,,0,97,,,
AT27,,AT31,,CP03ISSM-SBD12-03-HYDGN0000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,CGMCP-03ISSM-00002,,CGINS-HYDGN0-99999,40.35945,-70.88528,,0,97,,,
AT27,,AT31,,CP03ISSM-SBD12-04-PCO2AA000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,CGMCP-03ISSM-00002,,CGINS-PCO2AA-34231,40.35945,-70.88528,,0,97,,,
AT31,,AR4,,CP03ISSM-MFC31-00-CPMENG000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,CGMCP-03ISSM-00003,,CGCON-MCPM03-00015,40.36472,-70.88837,,95,96,,,
AT31,,AR4,,CP03ISSM-MFD35-00-DCLENG000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,CGMCP-03ISSM-00003,,CGCON-MDCL35-00016,40.36472,-70.88837,,95,96,,,
AT31,,AR4,,CP03ISSM-MFD35-01-ADCPTF000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,CGMCP-03ISSM-00003,,CGINS-ADCPTF-20530,40.36472,-70.88837,,95,96,,,
AT31,,AR4,,CP03ISSM-MFD35-02-PRESFB000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,CGMCP-03ISSM-00003,,CGINS-PRESFB-01352,40.36472,-70.88837,,95,96,,,
AT31,,AR4,,CP03ISSM-MFD35-04-VELPTA000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,CGMCP-03ISSM-00003,,CGINS-VELPTA-12230,40.36472,-70.88837,,95,96,,,
AT31,,AR4,,CP03ISSM-MFD35-05-PCO2WB000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,CGMCP-03ISSM-00003,,CGINS-PCO2WB-C0069,40.36472,-70.88837,,95,96,,,
AT31,,AR4,,CP03ISSM-MFD35-06-PHSEND000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,CGMCP-03ISSM-00003,,CGINS-PHSEND-P0157,40.36472,-70.88837,,95,96,,,
AT31,,AR4,,CP03ISSM-MFD37-00-DCLENG000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,CGMCP-03ISSM-00003,,CGCON-MDCL37-00015,40.36472,-70.88837,,95,96,,,
AT31,,AR4,,CP03ISSM-MFD37-01-OPTAAD000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,CGMCP-03ISSM-00003,,CGINS-OPTAAD-00257,40.36472,-70.88837,,95,96,,,
AT31,,AR4,,CP03ISSM-MFD37-03-CTDBPD000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,CGMCP-03ISSM-00003,,CGINS-CTDBPD-50110,40.36472,-70.88837,,95,96,,,
AT31,,AR4,,CP03ISSM-MFD37-04-DOSTAD000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,CGMCP-03ISSM-00003,,CGINS-DOSTAD-00507,40.36472,-70.88837,,95,96,,,
AT31,,AR4,,CP03ISSM-MFD37-07-ZPLSCC000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,CGMCP-03ISSM-00003,,CGINS-ZPLSCC-55100,40.36472,-70.88837,,95,96,,,
AT31,,AR4,,CP03ISSM-RIC21-00-CPMENG000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,CGMCP-03ISSM-00003,,CGCON-NCPM02-00004,40.36472,-70.88837,,7,96,,,
AT31,,AR4,,CP03ISSM-RID26-00-DCLENG000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,CGMCP-03ISSM-00003,,CGCON-NDCL26-00013,40.36472,-70.88837,,7,96,,,
AT31,,AR4,,CP03ISSM-RID26-04-VELPTA000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,CGMCP-03ISSM-00003,,CGINS-VELPTA-12747,40.36472,-70.88837,,7,96,,,
#AT31,,AR4,,CP03ISSM-RID26-06-PHSEND000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,CGMCP-03ISSM-00003,,,40.36472,-70.88837,,,96,Not Deployed,,
AT31,,AR4,,CP03ISSM-RID26-07-NUTNRB000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,CGMCP-03ISSM-00003,,CGINS-NUTNRB-00283,40.36472,-70.88837,,7,96,,,
AT31,,AR4,,CP03ISSM-RID26-08-SPKIRB000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,CGMCP-03ISSM-00003,,CGINS-SPKIRB-00290,40.36472,-70.88837,,7,96,,,
AT31,,AR4,,CP03ISSM-RID27-00-DCLENG000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,CGMCP-03ISSM-00003,,CGCON-NDCL27-00004,40.36472,-70.88837,,7,96,,,
AT31,,AR4,,CP03ISSM-RID27-01-OPTAAD000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,CGMCP-03ISSM-00003,,CGINS-OPTAAD-00123,40.36472,-70.88837,,7,96,,,
AT31,,AR4,,CP03ISSM-RID27-02-FLORTD000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,CGMCP-03ISSM-00003,,CGINS-FLORTD-01324,40.36472,-70.88837,,7,96,,,
AT31,,AR4,,CP03ISSM-RID27-03-CTDBPC000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,CGMCP-03ISSM-00003,,CGINS-CTDBPC-50109,40.36472,-70.88837,,7,96,,,
AT31,,AR4,,CP03ISSM-RID27-04-DOSTAD000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,CGMCP-03ISSM-00003,,CGINS-DOSTAD-00508,40.36472,-70.88837,,7,96,,,
AT31,,AR4,,CP03ISSM-SBC11-00-CPMENG000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,CGMCP-03ISSM-00003,,CGCON-BCPM01-00009,40.36472,-70.88837,,0,96,,,
AT31,,AR4,,CP03ISSM-SBD11-00-DCLENG000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,CGMCP-03ISSM-00003,,CGCON-BDCL11-00009,40.36472,-70.88837,,0,96,,,
AT31,,AR4,,CP03ISSM-SBD11-01-MOPAK0000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,CGMCP-03ISSM-00003,,CGINS-MOPAK0-99999,40.36472,-70.88837,,0,96,,,
AT31,,AR4,,CP03ISSM-SBD11-02-HYDGN0000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,CGMCP-03ISSM-00003,,CGINS-HYDGN0-99999,40.36472,-70.88837,,0,96,,,
AT31,,AR4,,CP03ISSM-SBD11-06-METBKA000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,CGMCP-03ISSM-00003,,CGINS-METLGR-00023,40.36472,-70.88837,,0,96,,,
AT31,,AR4,,CP03ISSM-SBD11-06-METBKA001,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,CGMCP-03ISSM-00003,,CGINS-METCTD-13472,40.36472,-70.88837,,1,96,,,
AT31,,AR4,,CP03ISSM-SBD11-06-METBKA002,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,CGMCP-03ISSM-00003,,CGINS-METBPR-00268,40.36472,-70.88837,,-4,96,,,
AT31,,AR4,,CP03ISSM-SBD11-06-METBKA003,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,CGMCP-03ISSM-00003,,CGINS-METHRH-00289,40.36472,-70.88837,,-4,96,,,
AT31,,AR4,,CP03ISSM-SBD11-06-METBKA004,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,CGMCP-03ISSM-00003,,CGINS-METLWR-00286,40.36472,-70.88837,,-4,96,,,
AT31,,AR4,,CP03ISSM-SBD11-06-METBKA005,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,CGMCP-03ISSM-00003,,CGINS-METPRC-00258,40.36472,-70.88837,,-4,96,,,
AT31,,AR4,,CP03ISSM-SBD11-06-METBKA006,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,CGMCP-03ISSM-00003,,CGINS-METSWR-00266,40.36472,-70.88837,,-4,96,,,
AT31,,AR4,,CP03ISSM-SBD11-06-METBKA007,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,CGMCP-03ISSM-00003,,CGINS-METWND-00247,40.36472,-70.88837,,-5,96,,,
AT31,,AR4,,CP03ISSM-SBD12-00-DCLENG000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,CGMCP-03ISSM-00003,,CGCON-BDCL12-00009,40.36472,-70.88837,,0,96,,,
AT31,,AR4,,CP03ISSM-SBD12-03-HYDGN0000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,CGMCP-03ISSM-00003,,CGINS-HYDGN0-99999,40.36472,-70.88837,,0,96,,,
AT31,,AR4,,CP03ISSM-SBD12-04-PCO2AA000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,CGMCP-03ISSM-00003,,CGINS-PCO2AA-35260,40.36472,-70.88837,,0,96,,,
