CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes,electrical.uid,assembly_template_revision
AR82,,AR87,,CP10CNSM-SBD11-06-METBKA005,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGINS-METPRC-00243,35.94988,-75.11943,,-4,32,,,A
AR82,,AR87,,CP10CNSM-SBD11-06-METBKA006,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGINS-METSWR-00288,35.94988,-75.11943,,-4,32,,,A
AR82,,AR87,,CP10CNSM-SBD11-06-METBKA007,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGINS-METWND-00252,35.94988,-75.11943,,-5,32,,,A
AR82,,AR87,,CP10CNSM-SBD12-00-DCLENG000,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGCON-BDCL12-00009,35.94988,-75.11943,,0,32,,,A
AR82,,AR87,,CP10CNSM-SBD12-03-HYDGN0000,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGINS-HYDGN0-49868,35.94988,-75.11943,,0,32,,,A
AR82,,AR87,,CP10CNSM-SBD12-04-PCO2AA000,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGINS-PCO2AA-34223,35.94988,-75.11943,,0,32,,,A
AR82,,AR87,,CP10CNSM-SBD12-05-WAVSSA000,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGINS-WAVSSA-05981,35.94988,-75.11943,,0,32,,,A
AR82,,AR87,,CP10CNSM-SBD12-06-METBKA000,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGINS-METLGR-00020,35.94988,-75.11943,,0,32,,,A
AR82,,AR87,,CP10CNSM-SBD12-06-METBKA001,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGINS-METCTD-12757,35.94988,-75.11943,,1,32,,,A
AR82,,AR87,,CP10CNSM-SBD12-06-METBKA002,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGINS-METBPR-00273,35.94988,-75.11943,,-4,32,,,A
AR82,,AR87,,CP10CNSM-SBD12-06-METBKA003,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGINS-METHRH-00362,35.94988,-75.11943,,-4,32,,,A
AR82,,AR87,,CP10CNSM-SBD12-06-METBKA004,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGINS-METLWR-00268,35.94988,-75.11943,,-4,32,,,A
AR82,,AR87,,CP10CNSM-SBD12-06-METBKA005,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGINS-METPRC-00244,35.94988,-75.11943,,-4,32,,,A
AR82,,AR87,,CP10CNSM-SBD12-06-METBKA006,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGINS-METSWR-00246,35.94988,-75.11943,,-4,32,,,A
AR82,,AR87,,CP10CNSM-SBD12-06-METBKA007,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGINS-METWND-00706,35.94988,-75.11943,,-5,32,,,A
AR82,,AR87,,CP10CNSM-SBD12-08-FDCHPB000,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGINS-FDCHPB-34110,35.94988,-75.11943,,-5,32,,,A
AR82,,AR87,,CP10CNSM-RIC21-00-CPMENG000,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGCON-NCPM02-00011,35.94988,-75.11943,,7,32,,,A
AR82,,AR87,,CP10CNSM-RID26-00-DCLENG000,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGCON-NDCL26-00015,35.94988,-75.11943,,7,32,,,A
AR82,,AR87,,CP10CNSM-RID26-01-PRTSZA000,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGINS-PRTSZA-02261,35.94988,-75.11943,,7,32,,,A
AR82,,AR87,,CP10CNSM-RID26-03-TURBDA000,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGINS-TURBDX-01215,35.94988,-75.11943,,7,32,,,A
AR82,,AR87,,CP10CNSM-RID26-04-VELPTA000,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGINS-VELPTA-12747,35.94988,-75.11943,,7,32,,,A
AR82,,AR87,,CP10CNSM-RID26-06-PHSEND000,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGINS-PHSEND-P0099,35.94988,-75.11943,,7,32,,,A
AR82,,AR87,,CP10CNSM-RID26-07-NUTNRB000,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGINS-NUTNRB-01093,35.94988,-75.11943,,7,32,,,A
AR82,,AR87,,CP10CNSM-RID26-08-SPKIRB000,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGINS-SPKIRB-00276,35.94988,-75.11943,,7,32,,,A
AR82,,AR87,,CP10CNSM-RID27-00-DCLENG000,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGCON-NDCL27-00011,35.94988,-75.11943,,7,32,,,A
AR82,,AR87,,CP10CNSM-RID27-01-OPTAAD000,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGINS-OPTAAD-00205,35.94988,-75.11943,,7,32,,,A
AR82,,AR87,,CP10CNSM-RID27-02-FLORTD000,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGINS-FLORTD-01215,35.94988,-75.11943,,7,32,,,A
AR82,,AR87,,CP10CNSM-RID27-03-CTDBPC000,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGINS-CTDBPC-50004,35.94988,-75.11943,,7,32,,,A
AR82,,AR87,,CP10CNSM-RID27-04-DOSTAD000,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGINS-DOSTAD-00228,35.94988,-75.11943,,7,32,,,A
AR82,,AR87,,CP10CNSM-RID27-07-PLIMSA000,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGINS-PLIMSA-00199,35.94988,-75.11943,,7,32,,,A
AR82,,AR87,,CP10CNSM-MFC31-00-CPMENG000,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGCON-MCPM03-20001,35.94988,-75.11943,,31,32,,,A
AR82,,AR87,,CP10CNSM-MFD36-00-DCLENG000,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGCON-MDCL36-00018,35.94988,-75.11943,,31,32,,,A
AR82,,AR87,,CP10CNSM-MFD36-01-PRTSZA000,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGINS-PRTSZA-02262,35.94988,-75.11943,,31,32,,,A
AR82,,AR87,,CP10CNSM-MFD36-02-PRESFD000,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGINS-PRESFD-32772,35.94988,-75.11943,,31,32,,,A
AR82,,AR87,,CP10CNSM-MFD36-03-TURBDA000,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGINS-TURBDX-01218,35.94988,-75.11943,,31,32,,,A
AR82,,AR87,,CP10CNSM-MFD36-04-VELPTA000,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGINS-VELPTA-08544,35.94988,-75.11943,,31,32,,,A
AR82,,AR87,,CP10CNSM-MFD36-05-PCO2WB000,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGINS-PCO2WB-C0097,35.94988,-75.11943,,31,32,,,A
AR82,,AR87,,CP10CNSM-MFD36-06-PHSEND000,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGINS-PHSEND-P0100,35.94988,-75.11943,,31,32,,,A
AR82,,AR87,,CP10CNSM-MFD37-00-DCLENG000,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGCON-MDCL37-20001,35.94988,-75.11943,,31,32,,,A
AR82,,AR87,,CP10CNSM-MFD37-01-OPTAAD000,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGINS-OPTAAD-00218,35.94988,-75.11943,,31,32,,,A
AR82,,AR87,,CP10CNSM-MFD37-02-ADCPTQ000,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGINS-ADCPTQ-01040,35.94988,-75.11943,,31,32,,,A
AR82,,AR87,,CP10CNSM-MFD37-03-CTDBPC000,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGINS-CTDBPC-50111,35.94988,-75.11943,,31,32,,,A
AR82,,AR87,,CP10CNSM-MFD37-04-DOSTAD000,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGINS-DOSTAD-00394,35.94988,-75.11943,,31,32,,,A
AR82,,AR87,,CP10CNSM-MFD37-07-ZPLSCC000,1,1,2024-04-03T13:57:00,2025-04-05T14:16:00,CGMCP-10CNSM-00001,,CGINS-ZPLSCC-55102,35.94988,-75.11943,,31,32,,,A
AR87,,,,CP10CNSM-SBC11-00-CPMENG000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGCON-BCPM01-20001,35.95097,-75.13082,,0,37,,,B
AR87,,,,CP10CNSM-SBD11-00-DCLENG000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGCON-BDCL11-20001,35.95097,-75.13082,,0,37,,,B
AR87,,,,CP10CNSM-SBD11-01-MOPAK0000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-MOPAK0-11843,35.95097,-75.13082,,0,37,,,B
AR87,,,,CP10CNSM-SBD11-02-HYDGN0000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-HYDGN0-42330,35.95097,-75.13082,,0,37,,,B
AR87,,,,CP10CNSM-SBD11-05-SPKIRB000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-SPKIRB-00288,35.95097,-75.13082,,-4,37,,,B
AR87,,,,CP10CNSM-SBD11-06-METBKA000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-METLGR-00017,35.95097,-75.13082,,0,37,,,B
AR87,,,,CP10CNSM-SBD11-06-METBKA001,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-METCTD-12754,35.95097,-75.13082,,1,37,,,B
AR87,,,,CP10CNSM-SBD11-06-METBKA002,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-METBPR-00247,35.95097,-75.13082,,-4,37,,,B
AR87,,,,CP10CNSM-SBD11-06-METBKA003,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-METHRH-00506,35.95097,-75.13082,,-4,37,borrowed sensor with new probe for comparison testing,,B
AR87,,,,CP10CNSM-SBD11-06-METBKA004,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-METLWR-00273,35.95097,-75.13082,,-4,37,,,B
AR87,,,,CP10CNSM-SBD11-06-METBKA005,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-METPRC-00266,35.95097,-75.13082,,-4,37,,,B
AR87,,,,CP10CNSM-SBD11-06-METBKA006,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-METSWR-00290,35.95097,-75.13082,,-4,37,,,B
AR87,,,,CP10CNSM-SBD11-06-METBKA007,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-METWND-00234,35.95097,-75.13082,,-5,37,,,B
AR87,,,,CP10CNSM-SBD12-00-DCLENG000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGCON-BDCL12-20001,35.95097,-75.13082,,0,37,,,B
AR87,,,,CP10CNSM-SBD12-03-HYDGN0000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-HYDGN0-Z5971,35.95097,-75.13082,,0,37,,,B
AR87,,,,CP10CNSM-SBD12-04-PCO2AA000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-PCO2AA-33184,35.95097,-75.13082,,0,37,,,B
AR87,,,,CP10CNSM-SBD12-05-WAVSSA000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-WAVSSA-05321,35.95097,-75.13082,,0,37,,,B
AR87,,,,CP10CNSM-SBD12-06-METBKA000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-METLGR-00037,35.95097,-75.13082,,0,37,,,B
AR87,,,,CP10CNSM-SBD12-06-METBKA001,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-METCTD-11002,35.95097,-75.13082,,1,37,,,B
AR87,,,,CP10CNSM-SBD12-06-METBKA002,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-METBPR-00239,35.95097,-75.13082,,-4,37,,,B
AR87,,,,CP10CNSM-SBD12-06-METBKA003,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-METHRH-00298,35.95097,-75.13082,,-4,37,,,B
AR87,,,,CP10CNSM-SBD12-06-METBKA004,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-METLWR-00296,35.95097,-75.13082,,-4,37,,,B
AR87,,,,CP10CNSM-SBD12-06-METBKA005,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-METPRC-00239,35.95097,-75.13082,,-4,37,,,B
AR87,,,,CP10CNSM-SBD12-06-METBKA006,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-METSWR-00247,35.95097,-75.13082,,-4,37,,,B
AR87,,,,CP10CNSM-SBD12-06-METBKA007,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-METWND-00236,35.95097,-75.13082,,-5,37,,,B
AR87,,,,CP10CNSM-SBD12-08-FDCHPB000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-FDCHPB-11802,35.95097,-75.13082,,-5,37,,,B
AR87,,,,CP10CNSM-RIC21-00-CPMENG000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGCON-NCPM02-00006,35.95097,-75.13082,,7,37,,,B
AR87,,,,CP10CNSM-RID26-00-DCLENG000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGCON-NDCL26-00022,35.95097,-75.13082,,7,37,,,B
AR87,,,,CP10CNSM-RID26-01-PRTSZA000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-PRTSZA-02253,35.95097,-75.13082,,7,37,,,B
AR87,,,,CP10CNSM-RID26-03-TURBDA000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-TURBDX-01213,35.95097,-75.13082,,7,37,,,B
AR87,,,,CP10CNSM-RID26-04-VELPTA000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-VELPTA-11386,35.95097,-75.13082,,7,37,,,B
AR87,,,,CP10CNSM-RID26-06-PHSEND000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-PHSEND-P0087,35.95097,-75.13082,,7,37,for comparison test with SeapHOx PHSEN,,B
AR87,,,,CP10CNSM-RID26-06-PHSENG000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-PHSENG-02070,35.95097,-75.13082,,7,37,primary pH sensor,,B
AR87,,,,CP10CNSM-RID26-07-NUTNRB000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-NUTNRB-01103,35.95097,-75.13082,,7,37,,,B
AR87,,,,CP10CNSM-RID26-08-SPKIRB000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-SPKIRB-00229,35.95097,-75.13082,,7,37,,,B
AR87,,,,CP10CNSM-RID27-00-DCLENG000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGCON-NDCL27-00006,35.95097,-75.13082,,7,37,,,B
AR87,,,,CP10CNSM-RID27-01-OPTAAD000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-OPTAAD-00130,35.95097,-75.13082,,7,37,,,B
AR87,,,,CP10CNSM-RID27-02-FLORTD000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-FLORTD-01213,35.95097,-75.13082,,7,37,,,B
AR87,,,,CP10CNSM-RID27-03-CTDBPC000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-CTDBPC-50108,35.95097,-75.13082,,7,37,,,B
AR87,,,,CP10CNSM-RID27-04-DOSTAD000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-DOSTAD-00212,35.95097,-75.13082,,7,37,,,B
AR87,,,,CP10CNSM-RID27-07-PLIMSA000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-PLIMSA-00206,35.95097,-75.13082,,7,37,,,B
AR87,,,,CP10CNSM-MFC31-00-CPMENG000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGCON-MCPM03-00008,35.95097,-75.13082,,36,37,,,B
AR87,,,,CP10CNSM-MFD36-00-DCLENG000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGCON-MDCL36-00044,35.95097,-75.13082,,36,37,,,B
AR87,,,,CP10CNSM-MFD36-01-PRTSZA000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-PRTSZA-02267,35.95097,-75.13082,,36,37,,,B
AR87,,,,CP10CNSM-MFD36-02-PRESFD000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-PRESFD-32770,35.95097,-75.13082,,36,37,,,B
AR87,,,,CP10CNSM-MFD36-03-TURBDA000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-TURBDX-01295,35.95097,-75.13082,,36,37,,,B
AR87,,,,CP10CNSM-MFD36-04-VELPTA000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-VELPTA-12229,35.95097,-75.13082,,36,37,,,B
AR87,,,,CP10CNSM-MFD36-05-PCO2WB000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-PCO2WB-C0127,35.95097,-75.13082,,36,37,,,B
AR87,,,,CP10CNSM-MFD36-06-PHSENG000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-PHSENG-02081,35.95097,-75.13082,,36,37,,,B
AR87,,,,CP10CNSM-MFD37-00-DCLENG000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGCON-MDCL37-00008,35.95097,-75.13082,,36,37,,,B
AR87,,,,CP10CNSM-MFD37-01-OPTAAD000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-OPTAAD-00193,35.95097,-75.13082,,36,37,,,B
AR87,,,,CP10CNSM-MFD37-02-ADCPTQ000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-ADCPTQ-01035,35.95097,-75.13082,,36,37,,,B
AR87,,,,CP10CNSM-MFD37-03-CTDBPC000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-CTDBPC-06841,35.95097,-75.13082,,36,37,,,B
AR87,,,,CP10CNSM-MFD37-04-DOSTAD000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-DOSTAD-00378,35.95097,-75.13082,,36,37,,,B
AR87,,,,CP10CNSM-MFD37-07-ZPLSCC000,2,1,2025-04-02T12:00:00,,CGMCP-10CNSM-00002,,CGINS-ZPLSCC-55070,35.95097,-75.13082,,36,37,,,B
