CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes,electrical.uid,assembly_template_revision
AR82,,AR87,,CP11NOSM-MFD37-01-OPTAAD000,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGINS-OPTAAD-00207,36.17478,-74.82118,,106,107,,,A
AR82,,AR87,,CP11NOSM-MFD37-02-ADCPTF000,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGINS-ADCPTF-19221,36.17478,-74.82118,,106,107,,,A
AR82,,AR87,,CP11NOSM-MFD37-03-CTDBPD000,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGINS-CTDBPD-50110,36.17478,-74.82118,,106,107,,,A
AR82,,AR87,,CP11NOSM-MFD37-04-DOSTAD000,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGINS-DOSTAD-00428,36.17478,-74.82118,,106,107,,,A
AR82,,AR87,,CP11NOSM-MFD37-07-ZPLSCC000,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGINS-ZPLSCC-55101,36.17478,-74.82118,,106,107,,,A
AR87,,,,CP11NOSM-SBC11-00-CPMENG000,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGCON-BCPM01-00010,36.1756,-74.83165,,0,99,,,B
AR87,,,,CP11NOSM-SBD11-00-DCLENG000,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGCON-BDCL11-00010,36.1756,-74.83165,,0,99,,,B
AR87,,,,CP11NOSM-SBD11-01-MOPAK0000,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGINS-MOPAK0-58489,36.1756,-74.83165,,0,99,,,B
AR87,,,,CP11NOSM-SBD11-02-HYDGN0000,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGINS-HYDGN0-Z5974,36.1756,-74.83165,,0,99,,,B
AR87,,,,CP11NOSM-SBD11-05-SPKIRB000,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGINS-SPKIRB-00291,36.1756,-74.83165,,-4,99,,,B
AR87,,,,CP11NOSM-SBD11-06-METBKA000,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGINS-METLGR-00008,36.1756,-74.83165,,0,99,,,B
AR87,,,,CP11NOSM-SBD11-06-METBKA001,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGINS-METCTD-11561,36.1756,-74.83165,,1,99,,,B
AR87,,,,CP11NOSM-SBD11-06-METBKA002,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGINS-METBPR-00248,36.1756,-74.83165,,-4,99,,,B
AR87,,,,CP11NOSM-SBD11-06-METBKA003,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGINS-METHRH-00268,36.1756,-74.83165,,-4,99,,,B
AR87,,,,CP11NOSM-SBD11-06-METBKA004,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGINS-METLWR-00277,36.1756,-74.83165,,-4,99,,,B
AR87,,,,CP11NOSM-SBD11-06-METBKA005,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGINS-METPRC-00240,36.1756,-74.83165,,-4,99,,,B
AR87,,,,CP11NOSM-SBD11-06-METBKA006,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGINS-METSWR-00293,36.1756,-74.83165,,-4,99,,,B
AR87,,,,CP11NOSM-SBD11-06-METBKA007,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGINS-METWND-00244,36.1756,-74.83165,,-5,99,,,B
AR87,,,,CP11NOSM-SBD12-00-DCLENG000,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGCON-BDCL12-00010,36.1756,-74.83165,,0,99,,,B
AR87,,,,CP11NOSM-SBD12-03-HYDGN0000,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGINS-HYDGN0-Z5975,36.1756,-74.83165,,0,99,,,B
AR87,,,,CP11NOSM-SBD12-04-PCO2AA000,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGINS-PCO2AA-33183,36.1756,-74.83165,,0,99,,,B
AR87,,,,CP11NOSM-SBD12-05-WAVSSA000,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGINS-WAVSSA-05971,36.1756,-74.83165,,0,99,,,B
AR87,,,,CP11NOSM-RIC21-00-CPMENG000,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGCON-NCPM02-00012,36.1756,-74.83165,,7,99,,,B
AR87,,,,CP11NOSM-RID26-00-DCLENG000,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGCON-NDCL26-00013,36.1756,-74.83165,,7,99,,,B
AR87,,,,CP11NOSM-RID26-01-PRTSZA000,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGINS-PRTSZA-02263,36.1756,-74.83165,,7,99,,,B
AR87,,,,CP11NOSM-RID26-03-TURBDA000,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGINS-TURBDX-01102,36.1756,-74.83165,,7,99,,,B
AR87,,,,CP11NOSM-RID26-04-VELPTA000,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGINS-VELPTA-12198,36.1756,-74.83165,,7,99,,,B
AR87,,,,CP11NOSM-RID26-06-PHSENG000,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGINS-PHSENG-02079,36.1756,-74.83165,,7,99,,,B
AR87,,,,CP11NOSM-RID26-07-NUTNRB000,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGINS-NUTNRB-01107,36.1756,-74.83165,,7,99,,,B
AR87,,,,CP11NOSM-RID26-08-SPKIRB000,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGINS-SPKIRB-00230,36.1756,-74.83165,,7,99,,,B
AR87,,,,CP11NOSM-RID27-00-DCLENG000,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGCON-NDCL27-00012,36.1756,-74.83165,,7,99,,,B
AR87,,,,CP11NOSM-RID27-01-OPTAAD000,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGINS-OPTAAD-00241,36.1756,-74.83165,,7,99,,,B
AR87,,,,CP11NOSM-RID27-02-FLORTD000,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGINS-FLORTD-01102,36.1756,-74.83165,,7,99,,,B
AR87,,,,CP11NOSM-RID27-03-CTDBPC000,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGINS-CTDBPC-50109,36.1756,-74.83165,,7,99,,,B
AR87,,,,CP11NOSM-RID27-04-DOSTAD000,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGINS-DOSTAD-00390,36.1756,-74.83165,,7,99,,,B
AR87,,,,CP11NOSM-MFC31-00-CPMENG000,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGCON-MCPM03-00013,36.1756,-74.83165,,98,99,,,B
AR87,,,,CP11NOSM-MFD36-00-DCLENG000,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGCON-MDCL36-00034,36.1756,-74.83165,,98,99,,,B
AR87,,,,CP11NOSM-MFD36-01-PRTSZA000,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGINS-PRTSZA-02269,36.1756,-74.83165,,98,99,,,B
AR87,,,,CP11NOSM-MFD36-02-PRESFE000,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGINS-PRESFE-32935,36.1756,-74.83165,,98,99,,,B
AR87,,,,CP11NOSM-MFD36-03-TURBDA000,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGINS-TURBDX-00993,36.1756,-74.83165,,98,99,,,B
AR87,,,,CP11NOSM-MFD36-04-VELPTA000,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGINS-VELPTA-12203,36.1756,-74.83165,,98,99,,,B
AR87,,,,CP11NOSM-MFD36-05-PCO2WB000,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGINS-PCO2WB-C0070,36.1756,-74.83165,,98,99,,,B
AR87,,,,CP11NOSM-MFD36-06-PHSENG000,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGINS-PHSENG-02080,36.1756,-74.83165,,98,99,,,B
AR87,,,,CP11NOSM-MFD37-00-DCLENG000,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGCON-MDCL37-00013,36.1756,-74.83165,,98,99,,,B
AR87,,,,CP11NOSM-MFD37-01-OPTAAD000,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGINS-OPTAAD-00209,36.1756,-74.83165,,98,99,,,B
AR87,,,,CP11NOSM-MFD37-02-ADCPTF000,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGINS-ADCPTF-18593,36.1756,-74.83165,,98,99,,,B
AR87,,,,CP11NOSM-MFD37-03-CTDBPD000,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGINS-CTDBPD-07239,36.1756,-74.83165,,98,99,,,B
AR87,,,,CP11NOSM-MFD37-04-DOSTAD000,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGINS-DOSTAD-00518,36.1756,-74.83165,,98,99,,,B
AR87,,,,CP11NOSM-MFD37-07-ZPLSCC000,2,1,2025-04-02T21:40:00,,CGMCP-11NOSM-00002,,CGINS-ZPLSCC-55074,36.1756,-74.83165,,98,99,,,B
